股票代码,产品名称
300342,电磁频谱安全相关产品
300342,高速信号处理系统
300342,航空电子模块
300342,超宽带信号捕获与分析系统
300342,恒星敏感器
300343,数字营销
300343,自媒体IP营销
300343,新材料产品
300344,太空板销售及安装
300344,软件销售
300344,技术服务
300346,三甲基镓
300346,三甲基铟
300346,三乙基镓
300346,三甲基铝
300346,特气类
300345,磨球
300345,磨段
300345,传统衬板
300345,3D喷焊衬板
300345,PIP
300345,军品服务
300345,锤头
300347,临床试验技术服务
300347,临床研究相关咨询服务
300348,金融核心类解决方案
300348,大数据类解决方案
300348,互联网金融类解决方案
300349,无线智能燃气表及系统软件
300349,IC卡智能燃气表及系统软件
300349,GPRS/CDMA远程实时燃气监控系统及系统软件
300349,膜式燃气表
300349,天然气
300349,气体流量计
300350,综合物流服务
300350,智能移动服务
300350,测绘及数据产品
300350,商品销售
300350,供应链业务
300351,轨道交通连接器
300351,新能源电动汽车连接器
300351,通信连接器
300353,防务及工业互联网产品，大数据及网络服务
300352,涵盖安全的软件开发
300352,安全可控的解决方案
300352,维护服务以及安全系统集成
300354,静态应变测试分析系统
300354,动态信号测试分析系统
300354,配件及其他
300355,生态修复
300355,种业科技
300355,节水园林
300355,生态包
300355,植生毯
300356,低压集抄系统
300356,配电终端
300356,专变采集终端
300356,电能计量表箱
300356,高低压成套
300356,改性材料
300356,电力工程设计
300357,“粉尘螨滴剂”
300357,“粉尘螨皮肤点刺诊断试剂盒”
300358,安瓿瓶洗烘灌封联动机组
300358,抗生素瓶洗烘灌封联动机组
300358,口服液瓶洗烘灌封联动机组
300358,软袋大输液联动线
300358,冻干制剂生产整体解决方案
300358,灯检机
300358,纯化水设备
300358,多效蒸馏水机
300358,纯蒸汽发生器
300358,热压蒸馏水机
300358,制药用水储罐
300358,管道工程
300358,工程设计
300358,建筑工程
300358,项目管理
300358,工程监理
300358,工程咨询
300359,家校互动升级业务
300359,教育信息化项目建设及运营
300359,继续教育业务
300362,市政污水处理
300362,油田环保
300362,餐厨及有机废弃物处理设备
300362,环保监测
300362,水电设备
300360,智慧计量与采集系统
300360,智能电力终端及系统
300360,智能流量仪表及系统
300360,智能配用电产品及系统
300360,物联网传感器及配件
300363,临床后期及商业化业务
300363,临床早期业务
300365,软件服务
300365,技术服务
300365,软件销售
300365,硬件销售
300365,建造合同
300366,大数据产品及解决方案
300366,技术开发及服务
300366,物联网产品
300367,PVG网络视频管理平台
300367,网络硬盘录像机
300367,前端设备
300367,轨道交通信息系统
300367,技术服务
300368,现金处理及办公类设备
300368,智能自助类终端设备
300368,软件产品开发及销售
300368,工业自动化设备及加工制造
300368,运维服务及配件耗材销售
300369,安全产品
300369,第三方产品
300369,安全服务
300370,分自动化业务
300370,油气服务业务
300370,智慧产业业务
300371,工业超声热量表
300371,楼栋超声热量表
300371,户用超声热量表
300371,超声水表
300371,超声流量计
300373,电力电子器件芯片
300373,功率二极管
300373,整流桥
300373,大功率模块
300373,DFN/QFN产品
300373,SGTMOS及碳化硅SBD
300373,碳化硅JBS
300374,户外景观材料
300374,室外装饰材料
300374,室内装饰材料
300374,建筑结构材料
300374,一体化墙板
300374,纤维增强水泥挤出成型中空墙板
300374,无机集料阻燃木塑复合墙板
300375,汽车发动机附件系统软管及总成
300375,汽车燃油系统软管及总成
300375,汽车空调系统软管及总成
300377,定制软件开发和销售
300377,服务费
300377,商品销售
300377,供应链业务
300377,保理业务
300378,T100
300378,TOPGP
300378,E10
300378,易飞
300378,BPM
300378,软件实施服务
300378,二次开发服务
300378,软件维护合约服务
300379,软件基础设施
300379,创新应用
300380,信贷管理类系统
300380,风险管理类系统
300380,数据仓库和商业
300380,智能类系统
300380,互联网服务
300380,系统集成产品
300381,泼尼松龙
300381,波尼松
300381,醋酸泼尼松龙
300381,波尼松龙磷酸钠
300381,氢化可的松
300381,氢化可的松酯化物
300381,醋酸氢化可的松
300381,醋酸可的松
300381,氢化可的松琥珀酸钠
300381,地塞米松
300381,醋酸地塞米松
300381,氟替卡松
300381,倍他米松
300381,醋酸倍他米松
300381,培他米松磷酸钠
300381,左炔诺孕酮
300381,孕三烯酮
300381,孕二烯酮
300381,去氧孕烯
300381,米非司酮
300381,雌酚酮
300381,炔雌醚
300381,雌二醇
300381,雌三醇
300381,乙炔雌二醇
300381,有溢多酶8/9/A/C/P/NS/L系列
300381,麦酶宝系列
300381,植酸酶迈特系列
300381,植酸酶溢多麟系列
300381,植酸酶威特磷系列
300381,木聚糖酶
300381,脂肪酶
300381,葡萄糖氧化酶
300381,β-甘露聚糖酶
300381,蛋白酶
300381,纤维素酶
300381,淀粉酶
300381,α-半乳糖苷酶
300381,果胶酶
300381,糖化酶
300382,易拉盖高速生产设备及系统改造
300382,易拉罐高速生产设备及系统改造
300382,智能检测设备
300382,易拉盖
300382,罐高速生产设备零备件
300382,光伏发电及其他
300383,互联网宽带接入服务
300383,IDC及其增值服务
300383,IDC运营管理服务
300383,云计算及相关服务
300384,聚酰胺工程技术整体解决方案
300384,聚酯工程技术服务
300384,智能制造系统解决方案
300386,USBKEY
300386,加密锁
300386,动态令牌
300386,卡类及其他
300386,软件开发费
300386,芯片
300385,烟气净化系统设备
300385,灰渣处理设备
300385,其他设备
300385,废物处理
300387,防结剂
300387,多功能包裹剂
300387,造粒改良剂
300387,磷矿石浮选剂
300387,缓释材料
300387,消泡剂
300387,沉降剂
300387,絮凝剂
300387,蒸发助剂
300387,阻垢剂
300388,水环境治理综合服务
300388,工业废水处理综合服务
300388,小城镇环境治理综合服务
300389,小间距屏
300389,租赁屏
300389,舞台创意屏
300389,户外大屏
300389,球场屏
300391,涡轮增压器
300391,光伏设备
300391,激光设备
300391,环保设备
300391,光伏组件
300391,其他
300390,防静电超净技术产品
300390,医疗器械产品
300390,净化工程
300390,超净清洗
300390,其他电子产品
300390,其他业务
300392,互联网广告服务
300392,互联网公关服务
300393,太阳透明背膜
300393,功率增益透明网格背膜
300393,N-TOPCon双面电池
300393,BC电池
300393,N型单晶双面多主栅组件
300393,轻质柔性高效组件
300394,陶瓷套管
300394,光纤适配器
300394,光收发接口组件
300394,隔离器
300394,高密度线缆连接器
300394,高速率OSA光器件
300395,石英玻璃制品
300395,石英玻璃材料
300396,试剂
300396,仪器
300397,近程防空装备
300397,战场环境和军民融合大数据
300397,训保管装备
300397,军用海洋防务装备
300397,智能巡飞打击系统
300397,水下探测系统
300397,立体海防系统
300397,核心研发地面侦察监视雷达
300397,光电探测设备
300397,侦察指挥车
300397,智慧哨兵
300397,太赫兹安检设备
300397,反无人机系统
300397,综合电子
300397,基本型/增强型/应急型飞行服务站
300397,移动塔台指挥车
300397,机场场面监视雷达
300397,5G通信电子器件与部件
300397,基于太赫兹技术的芯片
300397,军用铁氧体以及软件信息化系统
300397,水下无人自主航行器（AUV）系列产品
300397,投弃式温深探测系统（XBT）
300397,主被动声呐
300398,屏幕显示材料
300398,半导体材料
300398,紫外固化材料
300400,电子焊接类设备
300400,智能机器视觉检测设备
300400,摄像头模组生产设备
300400,生物识别模组生产设备
300400,显示屏模组封装设备
300400,3D玻璃设备
300399,移动信息服务
300399,保险产品服务
300401,胆固醇
300401,维生素D3
300401,25-羟基维生素D3
300402,压力容器
300402,管道
300402,管件
300402,钛制品
300403,通用排水泵
300403,专用排水泵
300403,冷凝泵
300403,洗涤循环泵
300404,临床研究服务
300404,临床前研究服务
300404,技术成果转化服务
300404,其他咨询服务
300404,临床前自主研发
300405,聚羧酸高性能减水剂浓缩液（SPF-100系列）
300405,聚羧酸减水剂浓缩液（SPC-100系列)
300405,聚羧酸系高性能减水剂浓缩液（4700系列）
300405,聚羧酸专用保坍剂浓缩液（SPS-100系列）
300405,SPF-101系列聚羧酸高效泵送剂
300405,SPC-101系列聚羧酸高效泵送剂
300405,粉体减水剂
300405,SIKL-II
300405,SIKL-III
300405,EPH，PPH
300405,KLP，JFC
300405,SCR蜂窝脱硝催化剂
300405,烟气涂层催化剂
300405,内燃机尾气净化处理系统
300406,体外检测试剂
300406,体外检测仪器
300406,仪器租赁
300408,通信部件
300408,半导体部件
300408,电子元件材料
300408,电子元件
300408,压缩机部件
300407,铁路供电自动化系统
300407,城市轨道交通自动化系统
300407,轨道交通供电检测装备
300407,直流开关柜系统
300407,轨道交通机车车辆控制系统
300407,RPS轨道交通供电系统业务
300407,RPS轨道交通接触网业务
300409,陶瓷墨水
300409,全抛印刷釉
300409,基础釉
300409,钴盐
300409,导电剂
300409,三元前驱体
300410,液晶模组自动化
300410,智能制造集成
300410,高端新材料
300410,PCB检测自动化
300410,锂电检测自动化
300411,通风与空气处理系统设备
300411,伪装遮障
300411,伪装涂料及数码迷彩涂装工程服务
300411,红外成像仪
300411,紫外成像仪
300411,气体成像仪
300411,机电设备安装工程
300411,公路交通工程
300411,房屋建筑工程
300411,电力设备运行
300411,维护
300411,保养以及消防设备
300411,通风制冷设备等辅助设备的销售
300412,粉体工艺设备系列
300412,固体制剂设备系列
300412,中药提取设备系列
300412,流体工艺设备系列
300412,智能仓储物流系统
300414,电源SPD
300414,信号SPD
300414,天馈SPD
300414,低电阻接地模块
300414,高效接地极
300414,快装接地极
300414,优化避雷针
300414,双极避雷针
300414,闪盾避雷针
300414,双优避雷针
300414,雷击计数器
300414,雷电幅度记录仪
300414,智能雷电监测产品
300414,智能雷电预警系统
300414,智能SPD系统
300414,行波故障定位系统
300414,车载便携式小型组合避雷箱电源
300414,信号
300414,射频SPD
300414,客专型防雷分线柜
300414,普通型防雷分线柜
300414,贴面型防雷分线柜
300414,铁路抗电气化干扰产品
300414,铁路智能防雷监测系统
300414,货运防雷用防雷产品
300414,电源系统用防雷产品
300414,电源浪涌保护器
300414,数字和模拟信号浪涌保护器
300414,隔离和抗干扰类保护单元
300414,电源滤波器
300414,专业级磁性器
300414,SmallCell(小基站)
300413,家居生活
300413,3C数码
300413,流行服饰
300413,珠宝美妆
300413,汽车
300416,力学
300416,气候及综合环境试验设备
300416,试验服务
300415,精密节能注塑机
300415,高性能铝镁合金压铸机
300415,高品质橡胶机
300418,软件应用商店
300418,手机游戏
300418,网页游戏
300418,客户端游戏
300418,网络广告
300417,机动车排放物检测系统
300417,机动车排放物检测仪器
300417,前照灯检测仪
300417,机动车安全检测系统
300417,组件及配件
300420,张紧装置
300420,制动装置
300420,给料机和两站及机制砂
300420,工业机器人成套生产线
300420,智能化机械式停车设备
300420,物流及智能仓储系统
300420,停车场投资建设运营一体化业务
300419,laas云数据中心建设
300419,营销信息化平台
300419,酒店及家庭传媒服务
300421,轴承钢球
300421,轴承滚子
300422,水污染治理
300422,供水工程
300422,土壤修复
300422,二氧化氯制备及清洁化生产
300422,固废处置
300423,KYN□-40.5高压成套设备
300423,KYN28-12高压成套设备
300423,MNS低压成套设备
300423,ZNYBW系列智能化预装式变电站
300423,低压成套开关设备XL
300423,照明配电箱PZ30
300423,LED照明
300423,智慧社区
300424,飞行参数及语音记录系统
300424,综合数据采集与信息处理系统
300424,振动监测系统和飞行数据打印机
300424,专用测试设备
300424,综合测试设备
300424,自动测试设备
300424,原位检测设备
300424,通用检查设备及测试程序集
300424,飞行参数记录系统
300424,数据链
300424,TCAS（空中交通防撞系统）
300424,EGPWS（增强型近地告警系统）
300424,应答机系统
300424,甚高频电台和应急电台加装
300424,通航及民航飞机维修服务
300425,水处理成套设备
300425,离心机及其配套
300425,运营服务
300426,电视剧
300426,电影
300426,电视栏目
300426,艺人经纪及相关服务业务
300426,影视广告制作及相关服务
300426,影视剧后期制作服务
300426,剧本创作及销售业务
300428,中间合金
300428,涂装车轮
300428,亮面车轮
300429,PCB光刻胶光引发剂
300429,PCB光刻胶树脂
300429,LCD光刻胶光引发剂
300429,半导体光刻胶光引发剂
300429,其他用途光引发剂
300429,其他化合物
300430,控制系统
300430,系统设备
300430,康复医疗器械
300432,可变气门系统
300432,挺柱
300432,液压张紧器
300432,摇臂
300432,喷嘴
300432,精密零部件及其他
300432,新能源汽车零部件
300432,锂电池正极材料
300431,销售商品
300431,广告业务
300431,网络付费服务
300431,管理费
300431,软件推广业务
300434,成套生产线
300434,机械配件及其他
300434,保健品
300434,快克
300434,小快克
300434,代理批发药品
300434,其他医药产品
300434,房产租赁和管理
300433,手机视窗防护屏
300433,平板电脑防护屏
300436,抗乙肝病毒药物
300436,保肝护肝药物
300436,消化系统药物
300436,呼吸系统药物
300436,心血管药物
300436,医学检验服务
300435,冷箱
300435,换热器
300435,工艺成套设备
300435,工艺成套设备的设计
300435,安装及相关技术咨询服务
300437,水处理剂产品及衍生品
300437,工程施工设计
300437,环保设备及配件
300438,镍氢电池
300438,二次锂离子电池
300438,一次锂电电池
300439,体外诊断试剂
300439,体外诊断仪器
300439,医学诊断服务
300439,体外诊断试剂原料
300440,机车车辆车载监测与控制设备
300440,轨道交通运营仿真培训系统
300440,机车车辆整备
300440,检修作业控制系统
300440,车辆再生制动吸收装置
300440,轨道交通电气化牵引供电设备
300441,螺杆压缩机主机
300441,螺杆压缩机整机
300441,标准刀具
300441,非标刀具
300441,修磨服务
300441,蜗杆轴
300441,丝杆轴
300441,普通电机轴
300441,真空泵
300441,液压泵
300442,配件和外购配套件
300442,灌装机系列设备
300442,前处理系列设备
300442,纸铝复合无菌包装材料
300442,浓缩干燥设备
300442,食品代工
300443,风电主轴
300443,自由锻件
300443,受托加工
300445,数字压力检测
300445,温度校准
300444,环网柜
300444,箱式变电站
300444,柱上开关
300444,高低压成套开关柜
300444,变压器
300444,其他输配电产品
300444,安装工程
300444,技术咨询服务
300444,光伏设备
300444,售电业务
300444,发电业务
300444,电池隔膜
300446,磁条
300446,热敏磁票
300447,氟塑料类
300447,聚烯烃类
300447,其他绝缘材料类
300447,组件产品
300447,水处理设备
300447,材料
300448,安防系统
300448,安防设备
300448,平安城市运营服务
300449,后端存储设备（嵌入式数字硬盘录像机
300449,网络硬盘录像机
300449,模拟高清录像机等）
300449,前端采集设备监控摄像机（HD-SDI摄像机
300449,网络摄像机
300449,网络球型摄像机
300449,模拟摄像机
300449,模拟高清摄像机等）和视频监控系统，其中视频监控系统是公司根据行业客户个性需求定制开发的行业整体解决方案，公司针对行业客户开发了视频服务器
300449,高清解码器
300449,智能视频分析服务器
300450,全自动卷绕机
300450,隔膜分切机
300450,极片分切机
300450,焊接卷绕一体机
300450,18650/21700卷绕机
300450,叠片机
300450,涂布机
300450,组装线
300450,EV真空干燥炉
300450,EV注液机
300450,激光摸切机
300450,智能物流线
300450,化成柜及分容柜系统
300450,锂电池设备整线解决方案
300450,自动化制绒/刻蚀清洗上/下料机
300450,自动化扩散上/下料机
300450,自动化管式PECVD上/下料机
300450,电池片自动串焊机
300450,组件自动流水线
300450,光伏电池整线解决方案
300450,消费类电子总装
300450,OLED显示屏检测
300450,3D玻璃检测
300450,柔性线路板检测以及其他高精度组装行业提供3D视觉测量
300450,智能检测
300450,精密组装等设备
300450,整线自动化集成解决方案
300450,自动卷绕机
300450,高速分切机
300450,喷金机
300450,老化机
300452,纤维素及其衍生物类产品
300452,淀粉及其衍生物类产品
300452,场地出租
300452,无机盐类
300451,医疗卫生信息化应用软件
300451,系统集成业务
300451,IT运维服务
300454,上网行为管理
300454,VPN
300454,下一代防火墙
300454,应用交付
300454,企业云
300454,桌面云
300454,企业级无线产品
300453,注射类
300453,输液输血类
300453,血液净化类
300453,留置导管类
300453,其他医用耗材类
300455,铁路车辆红外线轴温探测系统
300455,列车运行故障动态图像检测系统
300455,声学探测产品
300455,信息化产品
300455,智能装备系统
300456,惯性导航产品
300456,卫星导航产品
300456,MEMS工艺开发
300456,MEMS晶圆制造
300456,航空电子(不含航空惯导)
300457,涂布机
300457,分条机
300457,制片机
300457,卷绕机
300457,模切机
300457,叠片机
300457,辊压机
300457,注液机
300457,聚合物电池夹具化成机
300457,热冷压化成机
300458,智能终端应用处理器芯片
300458,智能电源管理芯片
300458,无线通信产品
300458,模组
300458,存储芯片
300458,4GLTE芯片
300460,表面贴装式(SMD)石英晶体谐振器
300460,双列直插式(DIP)石英晶体谐振器
300459,移动互联网应用研发
300459,发行运营
300459,互联网广告
300459,IP开发与运营
300459,室内主题乐园建设
300461,标准机
300461,非标机
300461,特殊机
300461,精雕机
300462,AFC售检票系统及其他设备
300463,自产试剂
300463,自产仪器
300463,代理试剂
300463,代理仪器
300464,滑轨
300464,铰链
300465,IT解决方案
300465,IT运维服务
300465,系统集成服务
300465,移动数据推广
300465,专有品牌推广
300465,自有平台广告
300465,软件外包服务
300465,电商推广
300465,第三方平台业务
300465,小说代理业务
300466,计量产品
300466,机械采样装置
300466,包装机
300466,码垛机器人
300466,技术开发
300466,系统集成
300466,局域智能物流系统
300466,智能硬件
300468,软件开发服务(含IT咨询)
300468,应用维护
300468,系统集成
300467,迅游网游加速器
300467,光速大师
300467,迅游手游加速器
300467,移动互联网广告展示服务
300470,机械密封
300470,干气密封
300470,橡塑密封
300470,机械密封辅助系统
300470,密封产品修复
300470,零配件
300469,系统集成
300469,技术支持与服务
300469,应用软件开发与销售
300472,上辅机系统
300472,小料配料称量系统
300472,气力输送系统
300472,环保系统
300472,电镀系统
300472,液晶项目
300472,DLP项目
300472,智能枪弹柜
300472,智能保密柜
300472,智能滑雪机
300472,T show项目
300472,机器人项目
300471,天然气加气设备及零部件
300471,工程
300471,设计
300471,未使用光伏组件处置
300471,贸易
300473,隔音降噪产品
300473,液压转向泵
300473,电液转向泵
300473,自动变速箱油泵
300473,液压齿轮泵
300473,汽车电子产品
300473,动力转向罐
300474,图形显控领域产品
300474,小型专业化雷达
300476,双面板(PCB)
300476,多层板(PCB)
300475,普通型减速离合器
300475,双驱动减速离合器
300475,双波轮减速离合器
300475,大容量波轮减速离合器
300477,环网柜
300477,箱式变电站
300477,柱上开关
300477,变压器
300477,电缆附件
300477,其他开关
300477,变压器
300477,光伏设备
300477,四氧化三钴
300477,氢氧化亚钴
300477,磷酸铁
300477,电力工程设计服务
300478,特种聚氯乙烯电缆料
300478,特种聚乙烯及交联聚乙烯电缆料
300478,无卤低烟阻燃电缆料
300478,橡胶电缆料
300478,橡塑改性弹性体
300478,通用聚氯乙烯电缆料
300479,身份证阅读机具
300479,移动展业
300479,银医自助
300479,计算机视觉
300479,便捷支付
300480,安全生产监控类产品
300480,节能监控类产品
300480,专用配套设备
300480,半导体封测装备类产品
300481,四氢苯酐
300481,六氢苯酐
300481,甲基四氢苯酐
300481,甲基六氢苯酐
300481,纳迪克酸酐
300482,妊娠及优生优育检测
300482,传染病检测
300482,毒品(滥用药物)检测
300482,慢性疾病检测
300482,贸易
300482,服务
300483,园艺用品
300483,绿化工程
300484,电动汽车电机控制器
300484,中低压变频器
300484,伺服驱动器
300486,智能物流输送系统
300486,智能物流仓储系统
300486,机械式立体停车系统
300486,智能涂装生产系统
300485,纤溶酶
300485,纤溶酶注射液
300485,注射用纤溶酶
300485,薄芝糖肽注射液
300485,脱氧核苷酸钠注射液
300485,“赛升”薄芝糖肽注射液
300485,“赛盛”脱氧核苷酸钠注射液
300485,“赛威”注射用胸腺肽
300487,吸附及离子交换树脂和吸附
300487,交换分离系统装置
300488,拉削刀具
300488,冷挤压成型刀具
300488,花键量具量仪
300488,齿轮刀具
300488,高效钻铣刀具
300488,高效钢板钻
300490,水电站自动化系统
300490,泵站自动化系统
300490,水利信息化系统
300490,变电站保护测控系统
300490,智能配电自动化系统
300490,水处理自动化系统
300490,工业过程控制系统
300490,机电设备的安装和技术服务
300489,机加件
300489,锻件
300489,贸易
300489,受托加工业务
300489,挤压件
300489,深加工制造
300492,住宅
300492,城市综合体
300492,公共建筑
300492,规划
300492,景观
300492,室内
300491,充换电站充电电源系统(充电桩)
300491,电动汽车车载电源
300491,电力操作电源
300493,射频及功率放大器件
300493,音频及功率放大器件
300493,电容
300493,连接器
300493,物联网通讯模块
300494,战吧
300494,战吧电竞平台
300494,LNL
300494,58游戏
300494,神龟聚合
300494,连乐无线
300494,随乐游
300494,场景通
300494,盛天云
300495,湿地生态修复与保护
300495,生态文旅
300495,生态产品
300495,园林景观建设
300496,软件开发
300496,技术服务
300496,软件许可
300496,商品销售
300497,舒巴坦
300497,托西酸舒他西林
300497,他唑巴坦
300497,二苯甲酮腙
300497,美罗培南粗品
300497,培南母核
300497,培南侧链
300498,肉鸡
300498,肉猪
300498,奶牛
300498,肉鸭
300498,蛋鸡
300498,深海鱼
300498,肉羊
300498,肉鸽
300498,兽药
300498,原奶及乳制品
300498,肉制品加工产品
300499,直流水冷产品
300499,新能源发电水冷产品
300499,柔性交流水冷产品
300499,电气传动水冷产品
300499,工程运维服务
300500,建筑设计
300500,景观设计
300500,装饰设计
300500,工程检测
300501,冷冲压成型复合硬片
300501,SP复合膜
300501,PTP铝箔
300501,原料药袋
300501,PVC
300501,PVDC
300501,阿克拉
300501,瓶子
300501,复合盖
300502,点对点光模块
300502,PON光模块
300502,组件
300504,宽带网络终端设备
300504,通信网络物理连接及保护设备
300504,移动通信网络优化系统设备及系统集成服务
300504,热缩制品
300503,PCB钻孔机电主轴
300503,PCB成型机电主轴
300503,玻璃雕铣电主轴
300503,金属雕铣电主轴
300503,高速加工中心电主轴
300503,直联主轴/皮带主轴
300503,磨床电主轴
300503,车床主轴
300503,木工电主轴
300503,五轴转台
300503,四轴转台
300503,空气静压转台
300503,摆线针轮行星减速器
300503,谐波减速器
300503,直线电机
300503,配套维修
300503,零配件
300505,湿法磷酸
300505,磷酸盐系列
300506,工程施工
300506,工程设计
300506,合同能源管理
300506,产品销售
300507,汽车传感器及配件
300507,汽车燃油系统附件
300507,汽车内饰件
300507,新能源部件
300508,控制卡
300508,一体机
300508,驱动器
300508,配件及其他
300509,流体系列设备
300509,灌装系列设备
300509,二次包装系列设备
300509,全自动高速PET瓶吹瓶设备
300509,瓶胚
300509,瓶盖
300511,金针菇
300511,真姬菇
300511,香菇
300511,杏鲍菇
300510,C-GIS智能环网柜
300510,智能高压开关柜
300510,真空断路器
300510,箱式变电站和低压开关柜
300510,电表
300510,用电信息采集设备
300510,充电桩
300512,智能包装设备
300512,塑料包装制品
300512,配件
300513,智能控制中心系统集成
300513,可视化中控系统
300513,可视化展现平台
300513,J-HOP平台
300513,电网应急指挥系统
300513,电网设备综合监控系统
300513,生产运行支撑系统
300513,多媒体培训软件
300513,技术服务
300515,分析仪器产品
300515,燃料智能化管控系统产品
300515,配件
300516,红外热像仪
300516,激光测距仪
300516,红外/激光组合系列产品
300517,桥梁钢结构的工艺设计
300517,钢梁制作
300517,节段运输
300517,桥位安装
300517,桥梁钢结构维护
300518,手机软件受托开发
300518,手机软件许可使用
300518,增值电信业务
300518,技术服务费
300518,游戏自有平台运营
300518,游戏第三方平台联合运营
300518,游戏推广运营
300518,互联网演艺
300518,增值电信业务
300518,版权授权
300518,供应链业务
300518,租赁
300519,黄芪生脉饮
300519,伸筋丹胶囊
300519,西洋参口服液
300521,设备销售
300521,年保
300521,升级收入
300521,设备出租
300521,其他业务
300520,电信运营支撑系统软件
300520,金融资产管理软件
300520,大数据应用平台及解决方案
300520,互联网+智慧物流云服务平台
300520,新能源汽车电池管理系统
300523,应急平台软件及配套产品
300523,应急平台装备产品
300523,技术服务
300523,建筑工程
300522,涂料类色浆
300522,纤维类色浆
300522,胶乳类色浆
300522,溶剂类色浆
300522,添加剂
300526,干式潜水服
300526,半干式潜水服
300526,湿式潜水服以及八针潜水服
300526,丁苯橡胶和防水透气渔猎服
300526,PVC类渔猎服
300526,浮力背心
300526,调节器
300526,潜水鞋靴
300526,呼吸调节器
300526,蛙鞋
300526,运动加压衣
300526,航海手套
300526,潜水面镜
300526,干式水密包
300526,防火干式救生衣
300525,软件开发与销售
300525,技术服务
300527,应急交通工程装备
300527,专用车辆及提梁机
300527,架桥机
300528,电视剧
300528,电影及衍生
300529,一次性使用血液灌流器
300529,血液灌流机
300529,一次性使用血浆胆红素吸附器
300529,DX-10型血液净化机
300532,工业生产型物流系统
300532,商业配送型物流系统
300532,运营维护
300532,托盘梗箱
300532,投资性房地产
300531,智能移动数据终端
300531,智能移动支付终端
300531,开发及服务
300531,软件销售
300531,配件销售
300531,贸易商品
300531,POS机具租赁
300533,远征OL
300533,龙武
300533,远征手游
300534,元胡止痛滴丸
300534,酸枣仁油滴丸
300534,鞣酸小檗碱膜和七味温阳胶囊
300534,医疗器械销售
300534,中药材销售
300535,皮革功能助剂
300535,清洁制革材料
300535,涂饰材料
300535,着色剂
300535,化工贸易
300537,油墨
300537,涂料
300536,地产景观园林
300536,市政公共园林
300539,精密模具
300539,注塑产品
300538,工程塑料
300538,通用塑料
300538,电子材料
300538,其他化工材料
300541,数据中心基础设施解决方案
300541,企业网络解决方案
300541,智能网络技术咨询
300541,金融交易云平台解决方案
300541,巡检服务
300541,事件与问题支持
300541,现场值守
300541,运维体系部署
300541,系统监控管理
300541,系统日常运维
300541,专项运维服务
300540,天然气液化装置
300540,焦炉气液化装置
300540,煤层气液化装置
300540,空气分离装置
300540,化工尾气和轻烃回收装置
300540,氧氮液化装置
300540,氢气液化装置
300540,储能装置
300540,LNG/LCNG加气站
300540,氢加注站
300540,大型低温液体储槽
300540,增压透平膨胀机组
300542,系统集成
300542,软件开发
300542,专业技术服务
300543,电磁炉电子智能控制器
300543,豆浆机电子智能控制器
300543,电饭煲电子智能控制器
300543,空气净化器控制器
300543,电控圆盘式电锯电子智能控制器
300543,碎纸机电子智能控制器
300543,打磨机电子智能控制器
300543,冲击钻电子智能控制器
300543,锂电池智能控制保护装置
300543,外置面板灯LED驱动电源
300543,防水LED驱动电源
300543,高压钠灯电子镇流器
300543,无极灯电子镇流器
300545,偏贴设备
300545,绑定设备
300545,贴合设备
300545,检测设备
300545,其他自动化生产设备
300546,身份识别与管理
300546,智慧交通
300546,智能化产品与服务
300547,燃油系统胶管
300547,冷却系统胶管
300547,制动系统胶管
300547,动力转向胶管
300547,车身附件系统胶管
300547,进排气系统胶管
300547,摩托车零配件
300548,光无源器件
300548,光有源器件
300549,精密模具零部件
300549,自动化设备零部件
300549,制药模具及医疗器材
300551,点验钞机
300551,纸币清分机
300551,扎把机
300551,点扎一体机
300551,捆钞机
300551,清分流水线
300551,清分配钞机等
300551,纸硬币兑换机
300551,票据凭证
300551,现金自助
300551,服务终端
300551,财富E站通
300551,发卡机
300551,超级智能柜台
300551,智能业务终端
300551,现金柜员机
300551,集成式柜员出纳机纸币流通管理信息系统
300551,回单管理信息系统
300551,智能预处理系统
300551,印鉴卡智能管理系统
300551,智慧银行管理解决方案
300551,金库管理流程解决方案
300550,临床医疗管理信息系统
300550,数字化场景应用系统
300552,计重收费系统
300552,超限检测系统
300552,平台类项目
300552,高速公路不停车收费系统
300552,多车道自由流电子收费系统
300552,货车ETC
300552,ETC停车系统
300552,多义路径识别产品
300552,智能OBU
300552,激光交通情况调查系统
300552,激光车辆检测器
300552,激光轮廓尺寸识别系统
300552,服务区车辆检测系统
300552,高速公路出入口车型识别
300552,机动车外廓尺寸测量系统
300552,激光雷达
300553,全自动平衡机
300554,电镀金刚线
300554,金刚石砂轮
300555,接入网设备及解决方案
300555,网络运维监测综合解决方案
300555,智慧社区解决方案
300555,智慧旅游解决方案
300555,智能融合终端及智慧家庭解决方案
300555,智慧党建（智慧政务）解决方案
300555,农村电商解决方案
300555,视频监控（雪亮工程）解决方案
300555,应急广播解决方案
300555,技术服务
300556,CG静态视觉服务
300556,CG动态视觉服务
300556,CG视觉场景综合服务
300556,其他CG业务
300557,油罐火灾报警系统
300557,隧道火灾报警系统
300557,电力设备在线监测系统
300557,周界入侵报警系统
300557,智能桥梁结构健康监测系统
300558,埃克替尼
300558,烧伤止痛膏
300558,技术服务
300560,通信网络维护服务
300560,通信网络建设
300560,通信网络优化业务
300560,系统集成
300560,软件开发
300560,技术服务
300559,智慧招考产品系列
300559,云巅智慧教育产品系列
